,Enrichment,FuelTemperature,WaterTemperature,Pitch,FuelRadius,WaterDensity,Keff,Std_dev
15365,6.08,766.7,362.758034,1.139,0.353,0.972,1.51176,0.00042
15366,8.12,654.5,500.460007,1.521,0.463,0.842,1.56034,0.00034
15367,8.34,1170.0,313.39393,1.4,0.504,0.999,1.4781,0.0004
15368,1.14,687.6,330.517862,1.615,0.221,0.991,0.56856,0.00028
15369,7.3,1680.6,520.090421,1.079,0.242,0.815,1.56277,0.00039
15370,1.86,784.7,563.777401,1.701,0.613,0.744,1.20193,0.00037
15371,1.78,1288.5,557.83254,1.615,0.399,0.755,1.20719,0.0004
15372,6.35,862.2,496.459292,1.335,0.416,0.847,1.5057,0.00041
15373,1.78,1305.1,507.505355,1.313,0.51,0.833,1.11021,0.00042
15374,2.54,893.1,569.54388,1.785,0.809,0.733,0.99043,0.00038
15375,2.64,862.9,492.691758,1.635,0.463,0.852,1.35669,0.0004
15376,4.48,1567.2,397.702362,1.765,0.383,0.947,1.4498,0.00034
15377,5.75,627.8,357.34248,1.331,0.574,0.976,1.25202,0.00045
15378,8.85,1481.0,307.175324,1.139,0.4,1.001,1.46911,0.00034
15379,4.5,926.1,346.121964,1.861,0.569,0.983,1.49411,0.00036
15380,1.11,828.9,539.191474,1.556,0.552,0.787,1.04931,0.00041
15381,3.76,1487.7,304.122756,1.183,0.521,1.002,1.10193,0.00037
15382,6.32,1365.6,386.143027,1.769,0.71,0.956,1.36594,0.0004
15383,1.08,1023.1,332.657419,1.651,0.625,0.99,1.05899,0.00033
15384,6.19,1026.7,373.606529,1.535,0.693,0.965,1.19758,0.00045
15385,4.61,504.4,492.159052,1.877,0.506,0.852,1.51519,0.00037
15386,5.12,1140.6,545.31475,1.27,0.499,0.777,1.26408,0.00038
15387,7.97,881.2,541.997527,1.872,0.639,0.782,1.49828,0.00039
15388,4.2,1237.2,556.036228,1.017,0.365,0.758,1.28319,0.00039
15389,2.29,1231.4,547.955496,1.258,0.477,0.772,1.16433,0.00038
15390,7.8,396.1,353.37052,1.138,0.442,0.978,1.4043,0.00041
15391,8.54,1678.5,462.458156,1.382,0.451,0.886,1.50558,0.00042
15392,1.07,1583.2,407.884039,1.912,0.812,0.938,0.97143,0.00037
15393,5.58,552.2,424.356003,1.51,0.475,0.924,1.51659,0.00039
15394,6.15,1487.2,317.555568,1.121,0.27,0.997,1.53903,0.00041
15395,6.67,1111.8,334.143052,1.114,0.471,0.989,1.24959,0.00039
15396,2.84,1658.7,442.553939,1.047,0.341,0.907,1.30446,0.00043
15397,4.19,1113.3,473.685705,1.765,0.307,0.874,1.34902,0.00042
15398,3.14,663.9,452.033133,1.503,0.424,0.897,1.40883,0.0004
15399,5.64,1147.9,564.495604,1.602,0.545,0.743,1.42313,0.00041
15400,6.43,1435.6,576.595042,1.401,0.348,0.718,1.54141,0.00037
15401,4.43,1364.6,517.095669,1.126,0.459,0.82,1.18305,0.00048
15402,2.55,1115.7,460.492293,1.255,0.267,0.888,1.25755,0.00038
15403,8.61,1735.6,558.807577,2.0,0.319,0.753,1.55138,0.0004
15404,1.79,1479.3,477.192179,1.083,0.283,0.87,1.19472,0.00044
15405,6.27,1208.8,448.439044,1.174,0.453,0.901,1.33531,0.00043
15406,4.96,1235.9,538.533528,1.833,0.601,0.788,1.45277,0.00039
15407,2.63,1314.3,556.75341,1.152,0.364,0.757,1.28882,0.00041
15408,4.68,511.8,409.717049,1.832,0.526,0.937,1.51837,0.00037
15409,8.99,959.7,535.43089,1.527,0.453,0.793,1.56342,0.00037
15410,4.34,728.9,379.831347,1.428,0.586,0.96,1.28132,0.00039
15411,8.42,1560.3,591.567854,1.024,0.347,0.683,1.38363,0.00037
15412,5.77,1759.3,371.716349,1.502,0.608,0.966,1.31519,0.00037
15413,1.95,1689.1,454.593522,1.25,0.543,0.895,0.97941,0.00043
15414,8.5,1506.5,539.648906,1.939,0.355,0.786,1.58538,0.00037
15415,6.66,1018.1,573.622331,1.968,0.839,0.725,1.25801,0.00037
15416,3.53,827.1,446.271381,1.248,0.492,0.903,1.25398,0.00043
15417,7.65,1268.6,406.802414,1.802,0.768,0.939,1.32274,0.00043
15418,8.35,624.4,355.307318,1.781,0.542,0.977,1.59608,0.00038
15419,1.4,1024.5,346.166009,1.196,0.242,0.983,0.96445,0.00035
15420,3.78,974.8,504.614523,1.126,0.223,0.836,1.39017,0.00034
15421,8.88,815.5,514.162651,1.837,0.695,0.824,1.446,0.00041
15422,2.34,1032.4,532.835717,1.807,0.483,0.797,1.31439,0.00035
15423,5.1,865.2,509.419615,1.876,0.455,0.83,1.52661,0.00037
15424,2.88,1206.6,347.534031,1.201,0.448,0.982,1.27592,0.00033
15425,1.22,947.2,570.251122,1.32,0.567,0.731,0.87804,0.00044
15426,8.05,678.3,539.424417,1.612,0.348,0.786,1.61037,0.0004
15427,1.01,1324.3,402.94239,1.071,0.252,0.942,0.90743,0.00033
15428,7.07,1754.5,349.901403,1.26,0.495,0.98,1.34872,0.00041
15429,8.38,985.1,317.824079,1.262,0.3,0.997,1.60853,0.00035
15430,2.91,1642.4,407.451385,1.953,0.676,0.939,1.35268,0.00038
15431,8.19,1622.7,527.600487,1.802,0.634,0.805,1.46383,0.0004
15432,7.78,1742.9,494.458789,1.431,0.322,0.849,1.58688,0.00036
15433,4.25,1518.8,578.153351,1.408,0.595,0.715,1.12496,0.00044
15434,8.03,1286.1,461.924515,1.746,0.36,0.887,1.58879,0.00038
15435,5.65,1700.9,576.773885,1.899,0.752,0.718,1.29191,0.00036
15436,8.19,730.9,586.895537,1.074,0.293,0.695,1.54167,0.00037
15437,4.53,1266.4,583.183312,1.201,0.443,0.704,1.27444,0.00039
15438,4.19,576.5,453.770134,1.08,0.451,0.895,1.18908,0.00042
15439,1.34,604.8,565.800074,1.598,0.541,0.74,1.11829,0.00039
15440,1.11,621.1,323.485586,1.077,0.366,0.994,1.06063,0.00039
15441,8.37,1741.3,574.219015,1.143,0.211,0.723,1.58362,0.00043
15442,5.5,810.6,352.258944,1.818,0.41,0.979,1.51969,0.00034
15443,5.53,1510.7,403.376635,1.655,0.385,0.942,1.52157,0.0004
15444,2.72,539.0,362.794831,1.916,0.658,0.972,1.37017,0.00035
15445,3.88,1476.2,498.676741,1.894,0.704,0.844,1.3466,0.00037
15446,4.04,1444.8,537.534983,1.465,0.446,0.789,1.42171,0.00038
15447,6.48,816.8,475.113576,1.549,0.629,0.872,1.33231,0.00041
15448,3.65,1689.0,337.458335,1.145,0.261,0.987,1.39055,0.00042
15449,8.11,1615.3,494.174353,1.224,0.52,0.85,1.23836,0.0004
15450,8.67,1307.9,340.74776,1.427,0.625,0.986,1.27933,0.00043
15451,3.41,961.4,562.204373,1.297,0.33,0.747,1.41294,0.0004
15452,5.73,1448.5,515.164799,1.954,0.362,0.822,1.4835,0.0004
15453,8.82,1325.9,573.293742,1.514,0.356,0.725,1.60467,0.00037
15454,1.89,1758.5,470.012329,1.907,0.584,0.878,1.25277,0.00043
15455,3.0,1607.1,458.055242,1.988,0.369,0.891,1.24466,0.00043
15456,7.93,1160.4,590.711202,1.071,0.25,0.685,1.5677,0.00039
15457,1.1,1675.7,423.861335,1.562,0.546,0.924,1.05099,0.00041
15458,3.32,1050.0,592.927196,1.159,0.434,0.679,1.20385,0.00044
15459,1.54,611.1,472.634724,1.825,0.469,0.875,1.14874,0.00034
15460,5.35,1588.7,476.513239,1.656,0.707,0.871,1.22993,0.00042
15461,5.93,833.8,517.506596,1.619,0.719,0.819,1.19048,0.00044
15462,5.53,1656.3,591.997264,1.163,0.306,0.682,1.47858,0.00036
15463,8.36,614.7,563.3928,1.436,0.309,0.745,1.61662,0.00036
15464,6.29,1159.4,416.981887,1.685,0.412,0.931,1.5613,0.00038
15465,2.08,1479.5,450.97276,1.519,0.371,0.898,1.24311,0.0004
15466,5.52,820.7,569.187063,1.786,0.435,0.734,1.54094,0.00042
15467,6.23,646.7,532.247544,1.174,0.434,0.798,1.36568,0.00038
15468,6.93,1390.5,521.363099,1.626,0.463,0.814,1.54603,0.00042
15469,1.91,1642.2,465.193354,1.55,0.558,0.883,1.2012,0.00041
15470,1.74,1227.0,561.172541,1.835,0.427,0.749,1.17048,0.00039
15471,4.7,821.0,583.815776,1.847,0.307,0.702,1.41825,0.00036
15472,1.41,1651.7,434.462068,1.062,0.203,0.915,0.93518,0.00034
15473,5.37,1374.9,370.751912,1.115,0.246,0.967,1.50234,0.00039
15474,7.33,1043.1,490.420852,1.087,0.268,0.854,1.57006,0.00045
15475,2.13,1324.1,341.616743,1.445,0.514,0.985,1.25212,0.00037
15476,6.28,1166.6,385.241187,1.268,0.275,0.956,1.54181,0.00038
15477,2.59,1227.5,429.918376,1.355,0.515,0.919,1.23973,0.0004
15478,2.84,1541.5,441.953558,1.357,0.512,0.907,1.24869,0.0004
15479,4.2,561.0,533.525334,1.656,0.543,0.796,1.4374,0.0004
15480,6.36,607.3,358.82073,1.217,0.537,0.975,1.21582,0.00042
15481,5.94,1211.2,396.050667,1.059,0.428,0.948,1.26724,0.00045
15482,3.19,991.1,452.751185,1.556,0.475,0.896,1.40303,0.00043
15483,5.29,743.9,451.466065,1.402,0.443,0.898,1.49021,0.00044
15484,7.38,1165.4,519.365142,1.183,0.457,0.816,1.33061,0.00038
15485,5.79,1324.4,460.767727,1.329,0.325,0.888,1.5357,0.00037
15486,3.93,1311.9,308.860356,1.244,0.408,1.0,1.41349,0.00043
15487,1.91,893.5,380.93845,1.974,0.822,0.96,1.15542,0.00041
15488,3.73,752.0,560.030945,1.845,0.558,0.751,1.43678,0.00038
15489,3.36,1724.5,323.662858,1.793,0.388,0.994,1.34909,0.00037
15490,2.72,1431.3,312.1914,1.981,0.501,0.999,1.33327,0.00037
15491,4.15,974.7,591.524359,1.952,0.547,0.683,1.46844,0.00043
15492,6.32,1087.3,587.245344,1.709,0.561,0.694,1.45466,0.00044
15493,1.25,1549.7,540.798219,1.598,0.58,0.784,1.0518,0.00043
15494,6.09,1183.2,497.209139,1.035,0.332,0.846,1.44613,0.00038
15495,5.37,803.8,398.984645,1.246,0.276,0.946,1.51611,0.00042
15496,3.6,1150.3,376.605098,1.187,0.311,0.963,1.42608,0.00035
15497,1.24,1187.9,391.823715,1.307,0.402,0.951,1.08505,0.00041
15498,2.93,1120.1,546.290309,1.275,0.444,0.775,1.28428,0.00045
15499,7.11,987.6,342.689016,1.867,0.785,0.984,1.35469,0.00043
15500,3.0,1777.0,526.994341,1.392,0.572,0.805,1.1351,0.00044
15501,7.93,1110.6,369.200779,1.391,0.406,0.968,1.57245,0.00039
15502,2.12,561.3,409.413076,1.797,0.403,0.937,1.21414,0.0004
15503,4.03,1358.3,389.575336,1.0,0.372,0.953,1.29308,0.00045
15504,7.02,1098.5,356.965802,1.475,0.356,0.976,1.57896,0.00041
15505,6.56,1539.5,330.975655,1.883,0.563,0.991,1.55362,0.00037
15506,2.16,1726.5,320.960346,1.187,0.237,0.995,1.14533,0.00039
15507,3.13,756.2,396.367538,1.108,0.325,0.948,1.38944,0.00044
15508,4.93,748.5,461.538209,1.662,0.427,0.887,1.51924,0.00039
15509,1.51,1201.4,302.798711,1.151,0.399,1.002,1.1501,0.00041
15510,2.55,1221.1,566.201834,1.983,0.731,0.74,1.25253,0.00041
15511,4.1,776.5,332.799469,1.751,0.474,0.99,1.48102,0.00036
15512,1.99,935.5,338.350847,1.971,0.64,0.987,1.28879,0.0004
15513,6.32,1789.7,431.469559,1.749,0.378,0.917,1.53709,0.00038
15514,2.64,734.0,471.679419,1.295,0.34,0.876,1.34436,0.0004
15515,3.86,1579.2,443.864986,1.308,0.325,0.905,1.43991,0.00036
15516,2.54,1257.8,424.70803,1.071,0.206,0.924,1.19673,0.00032
15517,2.7,1576.4,439.623494,1.135,0.392,0.91,1.27964,0.00041
15518,6.61,1508.0,584.232612,1.987,0.635,0.701,1.4827,0.00036
15519,6.82,960.7,410.941945,1.189,0.495,0.936,1.27608,0.00045
15520,4.68,1310.9,466.715994,1.998,0.879,0.882,1.20606,0.00043
15521,4.52,1034.8,508.384063,1.67,0.727,0.831,1.17878,0.00045
15522,8.06,1308.7,352.516482,1.567,0.595,0.979,1.43869,0.00036
15523,2.71,1153.9,348.490918,1.034,0.249,0.981,1.31887,0.00041
15524,3.46,548.1,464.735564,1.015,0.26,0.884,1.4235,0.00041
15525,4.28,1137.8,386.174559,1.277,0.256,0.956,1.41447,0.00039
15526,2.98,556.1,475.994516,1.194,0.282,0.871,1.37133,0.00043
15527,7.64,1119.1,534.872172,1.084,0.362,0.794,1.43963,0.0004
15528,2.28,1221.4,545.972717,1.646,0.436,0.776,1.30682,0.00038
15529,7.76,798.4,575.081535,1.562,0.447,0.721,1.5529,0.00034
15530,2.38,943.0,424.246445,1.68,0.328,0.924,1.18785,0.00036
15531,6.51,604.8,316.628835,1.715,0.761,0.997,1.27735,0.00038
15532,5.49,1714.1,455.419291,1.117,0.421,0.894,1.31826,0.00051
15533,1.96,1355.2,508.985296,1.687,0.466,0.831,1.26317,0.00038
15534,6.75,1353.6,507.622522,1.078,0.449,0.832,1.21228,0.00041
15535,2.96,1385.5,497.759347,1.434,0.315,0.845,1.34108,0.00037
15536,3.26,1316.3,491.683643,1.76,0.783,0.853,1.1001,0.00042
15537,7.89,1309.3,496.915591,1.407,0.454,0.846,1.5048,0.0004
15538,3.29,816.0,434.753623,1.674,0.378,0.914,1.38374,0.00039
15539,1.72,1758.4,560.827922,1.831,0.579,0.75,1.20245,0.00037
15540,5.14,1664.7,423.073143,1.07,0.286,0.925,1.48806,0.0004
15541,8.85,741.4,429.238147,1.64,0.704,0.919,1.33193,0.00042
15542,8.49,793.1,500.059273,1.518,0.551,0.842,1.45786,0.00044
15543,2.0,821.2,469.675055,1.889,0.767,0.878,1.16809,0.00039
15544,3.84,1556.4,362.550224,1.347,0.28,0.972,1.38077,0.00045
15545,5.52,769.0,473.234376,1.874,0.731,0.874,1.38123,0.00041
15546,1.82,547.9,483.88472,1.445,0.564,0.862,1.1543,0.0004
15547,6.68,718.4,324.637462,1.77,0.524,0.994,1.57162,0.00038
15548,8.37,849.6,324.124635,1.995,0.803,0.994,1.43672,0.00043
15549,5.76,1457.9,445.374074,1.536,0.382,0.904,1.53955,0.00036
15550,2.77,1220.7,468.303959,1.459,0.557,0.88,1.25043,0.00041
15551,3.23,421.1,301.318366,1.921,0.205,1.003,0.80518,0.00034
15552,8.33,1053.3,486.062974,1.197,0.502,0.86,1.27338,0.00039
15553,3.62,1352.8,532.05472,1.868,0.308,0.798,1.27982,0.00036
15554,6.05,578.7,537.767199,1.153,0.305,0.789,1.53561,0.00042
15555,3.49,799.3,522.70754,1.601,0.427,0.812,1.43613,0.00037
15556,8.37,1688.2,548.472438,1.74,0.346,0.772,1.59817,0.00036
15557,5.79,1639.5,364.846796,1.612,0.321,0.971,1.48904,0.00045
15558,8.05,584.7,468.437048,1.782,0.611,0.88,1.52564,0.00043
15559,7.85,1555.2,321.01225,1.82,0.359,0.995,1.55111,0.00039
15560,6.2,1256.9,499.695623,1.566,0.434,0.843,1.5413,0.00039
15561,1.61,1484.1,582.042018,1.061,0.386,0.706,1.06336,0.0004
15562,3.22,551.9,486.17681,1.339,0.339,0.859,1.40838,0.00033
15563,1.73,1261.5,361.297758,1.508,0.304,0.973,1.04469,0.00034
15564,3.76,1789.7,583.53248,1.272,0.208,0.703,1.32618,0.00039
15565,1.93,634.0,576.89064,1.228,0.291,0.718,1.22311,0.00031
15566,5.05,1398.9,469.417821,1.597,0.26,0.879,1.37382,0.00043
15567,6.24,995.5,315.090606,1.741,0.374,0.998,1.53002,0.00034
15568,5.87,929.1,405.868869,1.039,0.433,0.94,1.23054,0.00042
15569,1.38,737.4,381.986824,1.582,0.471,0.959,1.15544,0.00038
15570,7.54,1358.7,562.048097,1.657,0.578,0.747,1.43986,0.00041
15571,7.44,1298.8,379.944333,1.334,0.363,0.96,1.57215,0.00038
15572,5.94,754.3,372.702837,1.349,0.33,0.966,1.55088,0.00038
15573,1.04,1575.1,386.715456,1.478,0.335,0.955,0.88345,0.00031
15574,5.45,1245.1,414.322087,1.919,0.432,0.933,1.51334,0.00039
15575,3.01,1003.7,477.751463,1.334,0.41,0.869,1.37224,0.00045
15576,8.49,1111.2,498.822709,1.777,0.792,0.844,1.25819,0.00038
15577,5.81,1072.1,460.524279,1.976,0.373,0.888,1.48458,0.00039
15578,3.06,1703.1,559.702631,1.678,0.644,0.752,1.23124,0.00046
15579,2.57,1784.0,587.879608,1.866,0.552,0.692,1.32945,0.0004
15580,7.86,964.7,580.196248,1.816,0.655,0.71,1.42983,0.0004
15581,3.02,1265.1,385.683274,1.557,0.635,0.956,1.22452,0.00047
15582,7.59,1252.3,423.936935,1.225,0.367,0.924,1.5399,0.00038
15583,8.16,1436.2,578.696928,1.786,0.756,0.714,1.269,0.00037
15584,6.72,635.8,407.234681,1.414,0.301,0.939,1.56433,0.00039
15585,5.04,1639.3,403.90202,1.391,0.317,0.942,1.49068,0.00043
15586,8.68,893.4,330.709849,1.153,0.31,0.991,1.59979,0.0004
15587,7.8,527.6,459.228447,1.624,0.648,0.89,1.39832,0.00037
15588,8.59,640.6,518.058089,1.618,0.373,0.818,1.62423,0.00034
15589,5.34,1591.3,562.137961,1.065,0.451,0.747,1.11468,0.00039
15590,2.76,658.6,513.596439,1.354,0.31,0.824,1.34387,0.00042
15591,1.72,801.6,513.096796,1.618,0.38,0.825,1.16561,0.00042
15592,6.5,1042.2,397.476305,1.776,0.656,0.947,1.4521,0.00043
15593,4.42,537.9,480.343072,1.624,0.637,0.866,1.33606,0.00044
15594,5.85,1481.5,316.73289,1.477,0.587,0.997,1.34928,0.00037
15595,4.36,617.6,465.781989,1.684,0.558,0.883,1.45725,0.00036
15596,7.82,775.8,370.58837,1.532,0.598,0.967,1.42029,0.0004
15597,8.12,1494.7,314.345876,1.761,0.375,0.998,1.58039,0.00036
15598,4.52,555.3,513.950299,1.961,0.715,0.824,1.40966,0.00041
15599,4.41,1061.3,368.975406,1.154,0.248,0.968,1.44651,0.0004
15600,2.46,1440.6,549.82341,1.01,0.42,0.769,1.01707,0.00045
15601,4.24,788.9,423.390119,1.813,0.396,0.925,1.44537,0.00036
15602,8.21,1217.6,315.132471,1.802,0.64,0.998,1.51286,0.00038
15603,4.86,799.5,476.714925,1.943,0.56,0.87,1.51636,0.00038
15604,7.83,1552.4,361.008552,1.367,0.595,0.973,1.25377,0.00044
15605,1.49,1418.5,426.867148,1.023,0.25,0.922,1.09994,0.0004
15606,2.3,1695.5,390.505799,1.802,0.679,0.952,1.25037,0.00041
15607,5.7,1749.6,414.923511,1.005,0.382,0.932,1.30458,0.0004
15608,4.67,722.1,550.824991,1.364,0.42,0.768,1.45496,0.00035
15609,3.32,454.4,350.583868,1.037,0.23,0.98,1.37537,0.00035
15610,6.15,637.1,556.551052,1.886,0.459,0.758,1.56777,0.00037
15611,7.33,658.6,520.001749,1.715,0.423,0.816,1.59721,0.00041
15612,4.68,1530.2,305.490047,1.148,0.319,1.001,1.48066,0.00038
15613,4.02,808.7,370.473271,1.19,0.422,0.967,1.3802,0.00041
15614,6.1,1641.2,548.150731,1.803,0.767,0.772,1.23203,0.00044
15615,8.49,983.5,440.432306,1.663,0.458,0.909,1.60301,0.00039
15616,2.93,1472.5,393.721999,1.262,0.448,0.95,1.30286,0.00041
15617,7.51,614.5,538.406149,1.233,0.423,0.788,1.45323,0.0004
15618,4.93,1206.6,469.314206,1.837,0.352,0.879,1.44391,0.00037
15619,4.78,515.9,452.963892,1.37,0.541,0.896,1.3268,0.00038
15620,1.61,1256.3,551.041886,1.342,0.457,0.767,1.15096,0.00045
15621,1.82,1451.7,333.372818,1.442,0.382,0.989,1.20391,0.00034
15622,3.94,1098.1,411.230401,1.793,0.722,0.936,1.3015,0.00045
15623,5.77,833.5,403.105543,1.588,0.575,0.942,1.44635,0.00037
15624,4.38,648.3,376.165051,1.762,0.807,0.963,1.15763,0.0004
15625,1.72,965.3,529.370262,1.373,0.534,0.802,1.10451,0.00045
15626,3.14,990.0,373.475367,1.352,0.569,0.965,1.17788,0.00039
15627,6.69,1187.2,347.925742,1.987,0.82,0.981,1.37089,0.0004
15628,2.48,883.6,596.978474,1.267,0.24,0.668,1.25461,0.00043
15629,5.11,1629.3,444.23824,1.046,0.295,0.905,1.47488,0.00042
15630,6.46,757.4,530.013525,1.677,0.538,0.801,1.50757,0.00039
15631,8.85,351.7,327.912241,1.939,0.389,0.992,1.59767,0.0004
15632,5.52,1034.8,358.539663,1.518,0.588,0.975,1.37994,0.00044
15633,7.52,1177.7,320.839539,1.173,0.343,0.995,1.5547,0.00041
15634,8.65,1602.4,553.630213,1.777,0.594,0.763,1.48971,0.00036
15635,6.19,1719.7,496.927985,1.801,0.615,0.846,1.46068,0.00043
15636,6.99,1442.8,350.787513,1.21,0.411,0.98,1.4715,0.00036
15637,2.33,1162.8,400.250028,1.479,0.427,0.945,1.31213,0.00042
15638,4.47,1359.3,550.357034,1.755,0.629,0.768,1.36831,0.00042
15639,2.28,1347.3,398.760971,1.572,0.316,0.946,1.17827,0.0004
15640,7.04,1744.5,413.294925,1.625,0.675,0.934,1.31235,0.00039
15641,7.86,528.2,423.448672,1.507,0.485,0.925,1.55228,0.00035
15642,7.27,1276.7,320.800441,1.092,0.204,0.995,1.53604,0.00035
15643,8.33,1469.4,523.341108,1.918,0.376,0.811,1.59184,0.00042
15644,7.36,1148.3,576.689084,1.949,0.747,0.718,1.37657,0.00047
15645,1.84,833.4,483.732098,1.659,0.706,0.862,1.06713,0.0005
15646,7.14,1559.0,304.953293,1.707,0.573,1.002,1.51753,0.00041
15647,7.01,1144.3,566.249994,1.554,0.364,0.739,1.57587,0.0004
15648,5.45,1555.7,347.09263,1.8,0.319,0.982,1.4087,0.00042
15649,7.83,1102.9,364.089468,1.93,0.744,0.971,1.45066,0.00037
15650,2.86,1570.7,314.385849,1.277,0.516,0.998,1.20126,0.00043
15651,5.6,1181.8,467.116214,1.918,0.827,0.881,1.25875,0.00038
15652,2.77,548.7,384.691335,1.78,0.493,0.957,1.38589,0.00046
15653,8.46,1634.0,304.040484,1.773,0.38,1.002,1.58951,0.00037
15654,7.2,1600.6,428.263887,1.715,0.653,0.92,1.41311,0.00045
15655,8.89,811.9,510.770485,1.31,0.373,0.828,1.57681,0.00035
15656,2.9,1045.8,460.363171,1.376,0.585,0.888,1.12901,0.0004
15657,4.37,1095.8,515.156549,1.626,0.449,0.822,1.48255,0.00037
15658,4.86,979.1,359.151951,1.529,0.241,0.975,1.32331,0.00035
15659,1.11,865.0,445.20625,1.253,0.478,0.904,1.01647,0.00043
15660,2.47,1158.8,447.749312,1.211,0.391,0.902,1.30597,0.0004
15661,6.82,1089.3,335.062816,1.732,0.405,0.989,1.56979,0.0004
15662,7.33,1362.9,566.89068,1.417,0.362,0.738,1.56081,0.00035
15663,2.35,1190.5,376.774034,1.8,0.321,0.963,1.09265,0.00038
15664,6.32,1789.2,387.359499,1.327,0.567,0.955,1.23076,0.00042
15665,8.52,1167.0,436.998215,1.054,0.404,0.912,1.36307,0.00035
15666,6.5,1563.6,362.323564,1.565,0.61,0.973,1.38295,0.00039
15667,5.94,1047.2,390.211983,1.92,0.63,0.953,1.51576,0.00039
15668,1.47,1783.9,315.529956,1.888,0.447,0.998,1.0734,0.00038
15669,1.75,557.5,324.709461,1.237,0.389,0.994,1.24517,0.00042
15670,1.65,1078.8,531.031796,1.428,0.444,0.799,1.18563,0.00036
15671,2.1,1252.1,366.130052,1.248,0.411,0.97,1.26412,0.00042
15672,1.15,1138.2,398.713074,1.531,0.628,0.946,1.01341,0.00042
15673,7.02,791.9,594.376579,1.293,0.331,0.675,1.55155,0.00037
15674,5.26,698.7,484.574932,1.794,0.306,0.861,1.42791,0.00036
15675,6.79,1075.0,331.039205,1.97,0.303,0.991,1.39573,0.00044
15676,8.06,965.0,466.684426,1.988,0.745,0.882,1.46339,0.00042
15677,1.9,509.2,414.412286,1.361,0.555,0.933,1.13805,0.00044
15678,3.59,1330.7,573.281686,1.762,0.467,0.725,1.43306,0.00039
15679,7.8,574.5,496.52441,1.91,0.686,0.847,1.49179,0.0004
15680,5.32,1589.8,597.220106,1.76,0.203,0.668,1.25488,0.00038
15681,4.36,857.4,594.453579,1.839,0.549,0.675,1.45679,0.00042
15682,6.52,1416.7,375.984713,1.836,0.398,0.963,1.54244,0.00039
15683,4.61,911.2,581.617542,1.556,0.389,0.707,1.4942,0.00037
15684,3.24,448.2,350.658699,1.847,0.396,0.98,1.34347,0.00039
15685,8.53,1271.4,521.439353,1.279,0.557,0.813,1.22303,0.00038
15686,1.0,869.3,414.928203,1.48,0.607,0.932,0.96341,0.00039
15687,8.1,1108.0,586.386277,1.881,0.325,0.696,1.58059,0.00041
15688,3.79,870.9,368.163333,1.394,0.577,0.969,1.24449,0.00041
15689,8.8,1771.6,547.503033,1.609,0.522,0.773,1.49907,0.00032
15690,6.84,1561.7,504.765257,1.133,0.308,0.836,1.52901,0.00039
15691,3.92,1792.7,430.792098,1.039,0.228,0.918,1.40597,0.00041
15692,3.8,1595.9,520.2627,1.443,0.468,0.815,1.38672,0.00043
15693,4.47,1522.9,554.583796,1.527,0.665,0.761,1.12301,0.00041
15694,4.6,935.2,343.127833,1.458,0.433,0.984,1.49226,0.00035
15695,2.74,1178.5,484.023144,1.788,0.589,0.862,1.34475,0.00041
15696,6.78,677.5,492.099859,1.991,0.714,0.852,1.4794,0.0004
15697,4.33,1426.3,514.055404,1.019,0.268,0.824,1.44573,0.00038
15698,5.44,482.2,357.265429,1.872,0.62,0.976,1.51766,0.00045
15699,1.18,525.7,430.990144,1.852,0.593,0.918,1.11896,0.00042
15700,5.39,1614.3,302.289371,1.248,0.424,1.002,1.44356,0.00039
15701,8.69,737.5,308.779047,1.784,0.701,1.0,1.45427,0.00037
15702,2.06,1555.1,447.010677,1.394,0.579,0.902,1.09352,0.00048
15703,4.78,1671.5,330.243596,1.598,0.485,0.991,1.4877,0.00038
15704,1.51,651.5,552.967531,1.27,0.342,0.764,1.16095,0.00038
15705,1.41,816.5,390.731494,1.54,0.594,0.952,1.11435,0.00041
15706,4.21,1134.7,478.515436,1.852,0.7,0.868,1.35687,0.00039
15707,7.89,1238.6,527.626347,1.74,0.558,0.804,1.52062,0.00038
15708,6.33,1589.8,431.52102,1.552,0.462,0.917,1.52803,0.00038
15709,1.26,1693.4,520.425121,1.145,0.456,0.815,0.97106,0.00039
15710,1.2,1274.0,408.106935,1.044,0.42,0.938,0.96927,0.0004
15711,5.38,1613.2,409.874829,1.022,0.402,0.937,1.26678,0.00044
15712,1.78,1462.2,577.924747,1.885,0.623,0.715,1.21165,0.00041
15713,2.94,1665.4,455.776093,1.114,0.404,0.893,1.25341,0.00044
15714,6.73,1533.7,425.886883,2.0,0.461,0.923,1.5633,0.00039
15715,2.86,1404.9,337.570938,1.38,0.35,0.987,1.35878,0.00042
15716,6.01,1698.3,520.604792,1.813,0.633,0.815,1.43593,0.0004
15717,2.94,1335.0,533.552544,1.5,0.42,0.796,1.36998,0.00045
15718,4.7,1677.0,568.897068,1.555,0.319,0.734,1.47177,0.00036
15719,4.68,1337.6,428.178561,1.236,0.327,0.92,1.48738,0.00039
15720,4.2,599.1,314.805328,1.584,0.628,0.998,1.34821,0.00042
15721,6.9,810.8,312.85423,1.454,0.4,0.999,1.57825,0.00035
15722,1.48,715.4,495.983081,1.309,0.467,0.847,1.14072,0.00045
15723,1.7,742.3,516.922884,1.389,0.291,0.82,1.11135,0.00035
15724,7.4,1357.8,385.706529,1.548,0.576,0.956,1.43851,0.00045
15725,7.77,1659.1,326.959117,1.535,0.324,0.993,1.57394,0.00038
